2120.25220        0.36579
2128.59961        0.19610
2136.94702        0.36495
2145.29443        0.23449
2153.64185        0.35195
2161.98926        0.27143
2170.33691        0.35223
2178.68433        0.25489
2187.03174        0.35002
2195.37915        0.30860
2203.72656        0.37675
2212.07397        0.32567
2220.42163        0.36271
2228.76904        0.34856
2237.11646        0.39489
2245.46387        0.34148
2253.81128        0.42356
2262.15869        0.32640
2270.50610        0.37711
2278.85376        0.29424
2287.20117        0.37890
2295.54858        0.28927
2303.89600        0.35036
2312.24341        0.27460
2320.59082        0.39405
2328.93848        0.29150
2337.28589        0.36862
2345.63330        0.28628
2353.98071        0.32007
2362.32812        0.25741
2370.67554        0.37089
2379.02295        0.27703
2387.37061        0.34850
2395.71802        0.32382
2404.06543        0.37527
2412.41284        0.32388
2420.76025        0.39328
2429.10767        0.36271
2437.45508        0.41739
2445.80273        0.39610
2454.15015        0.45413
2462.49756        0.40585
2470.84497        0.56769
2479.19238        0.44112
2487.53979        0.56977
2495.88745        0.51213
2504.23486        0.57447
2512.58228        0.59783
2520.92969        0.71001
2529.27710        0.60359
2537.62451        0.79700
2545.97192        0.69534
2554.31958        0.76197
2562.66699        0.67947
2571.01440        0.79904
2579.36182        0.73685
2587.70923        0.80154
2596.05664        0.83850
2604.40430        0.97740
2612.75171        0.91760
2621.09912        1.08042
2629.44653        1.00495
2637.79395        1.11010
2646.14136        1.04691
2654.48877        1.14719
2662.83643        1.08871
2671.18384        1.22168
2679.53125        1.12413
2687.87866        1.25021
2696.22607        1.22190
2704.57349        1.36454
2712.92114        1.34441
2721.26855        1.51763
2729.61597        1.55857
2737.96338        1.77856
2746.31079        1.70122
2754.65820        2.09690
2763.00562        2.16725
2771.35327        2.46074
2779.70068        2.67890
2788.04810        3.39406
2796.39551        4.10444
2804.74292        5.12577
2813.09033        6.05276
2821.43774        6.94302
2829.78540        7.57379
2838.13281        8.99749
2846.48022       10.27047
2854.82764       12.30294
2863.17505       14.51336
2871.52246       18.79637
2879.87012       23.43252
2888.21753       29.92015
2896.56494       36.27473
2904.91235       37.38308
2913.25977       35.28928
2921.60718       37.23317
2929.95459       47.61055
2938.30225       64.01011
2946.64966       65.44013
2954.99707       62.33529
2963.34448       59.97220
2971.69189       65.29697
2980.03931       68.50594
2988.38696       70.13769
2996.73438       85.33851
3005.08179      145.17981
3013.42920      158.09871
3021.77661      106.57057
3030.12402       58.68411
3038.47144       31.56815
3046.81909       19.66402
3055.16650       12.79829
3063.51392        9.78399
3071.86133        9.71993
3080.20874       11.92695
3088.55615       16.05183
3096.90381       14.34503
3105.25122        7.13973
3113.59863        5.28680
3121.94604        3.09758
3130.29346        3.08064
3138.64087        2.03097
3146.98828        2.07047
3155.33594        1.41176
3163.68335        1.83269
3172.03076        1.29325
3180.37817        1.68522
3188.72559        1.27871
3197.07300        1.75869
3205.42041        1.32396
3213.76807        2.01310
3222.11548        1.49473
3230.46289        2.75817
3238.81030        2.70239
3247.15771        7.46601
3255.50513       12.43656
3263.85278       19.16423
3272.20020       17.29531
3280.54761       12.27028
3288.89502       10.40749
3297.24243       10.74002
3305.58984       13.48096
3313.93726       21.28432
3322.28491       36.66534
3330.63232       56.07565
3338.97974       42.97942
3347.32715       22.34787
3355.67456       13.84733
3364.02197       11.05750
3372.36963       22.48461
3380.71704       28.16394
3389.06445       21.14757
3397.41187        9.99151
3405.75928        4.49488
3414.10669        2.44057
3422.45410        1.49555
3430.80176        1.08449
3439.14917        0.91690
3447.49658        0.71566
3455.84399        0.69832
3464.19141        0.51690
3472.53882        0.57811
3480.88647        0.46105
3489.23389        0.44331
3497.58130        0.31478
3505.92871        0.30803
3514.27612        0.21539
3522.62354        0.23289
3530.97095        0.14493
3539.31860        0.20102
3547.66602        0.19409
3556.01343        0.25394
3564.36084        0.24032
3572.70825        0.29451
3581.05566        0.29673
3589.40332        0.31888
3597.75073        0.29592
3606.09814        0.22334
3614.44556        0.16018
3622.79297        0.17342
3631.14038        0.16563
3639.48779        0.15875
3647.83545        0.12520
3656.18286        0.16324
3664.53027        0.14885
3672.87769        0.21239
3681.22510        0.28659
3689.57251        0.67087
3697.91992        1.93749
3706.26758        5.83366
3714.61499       11.08424
3722.96240        8.28369
3731.30981        3.09677
3739.65723        0.93224
3748.00464        0.31927
3756.35229        0.24087
3764.69971        0.12766
3773.04712        0.13162
3781.39453        0.06215
3789.74194        0.11871
3798.08936        0.05596
3806.43677        0.09746
3814.78442        0.05673
3823.13184        0.07218
3831.47925        0.03030
3839.82666        0.06955
3848.17407        0.03578
3856.52148        0.06430
3864.86914        0.05570
3873.21655        0.06831
3881.56396        0.06444
3889.91138        0.06818
3898.25879        0.07962
3906.60620        0.08791
3914.95361        0.06491
3923.30127        0.07687
3931.64868        0.05568
3939.99609        0.07349
3948.34351        0.07200
3956.69092        0.07544
3965.03833        0.07850
3973.38599        0.07975
3981.73340        0.08435
3990.08081        0.09594
3998.42822        0.09526
4006.77563        0.09098
4015.12305        0.11909
4023.47046        0.09177
4031.81812        0.08451
4040.16553        0.06766
4048.51294        0.08009
4056.86035        0.07518
4065.20776        0.03853
4073.55518        0.07568
4081.90259        0.07944
4090.25024        0.07614
4098.59766        0.08451
4106.94482        0.08212
4115.29248        0.07266
4123.64014        0.07915
4131.98730        0.07181
4140.33496        0.08075
4148.68213        0.09251
4157.02979        0.05826
4165.37744        0.08169
